Name,POR - Virtual Name,POR - Virtual Name - use this ONE,ID,Status,Environment,OS Version,Pool data available,Proc mode,RMC IP,RMC State,Default profile,Current profile,Migration disabled,Auto start,Suspend capable,Remote restart capable,Simplified remote restart capable,Remote restart status,Sync current profile,Managed System Name,Managed System Serial,LPAR CPU,LPAR MEM
DR_bbmsaspgma1,DR_bbmsaspgma1,DR_bbmsaspgma1,116,Not Activated,AIX,AIX,FALSE,POWER8,inactive,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0,0
DR_bbmsaspmta2,DR_bbmsaspmta2,DR_bbmsaspmta2,115,Not Activated,AIX,AIX,FALSE,POWER8,inactive,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0,0
T02RT06PX,T02RT06PX,T02RT06PX,20,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.102,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.5,6
DR_bbmsaspmta1,DR_bbmsaspmta1,DR_bbmsaspmta1,114,Not Activated,AIX,AIX,FALSE,POWER8,inactive,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0,0
T02RT04PX,T02RT04PX,T02RT04PX,19,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.100,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.5,6
DR_bbmsaspmda3,DR_bbmsaspmda3,DR_bbmsaspmda3,113,Not Activated,AIX,AIX,FALSE,POWER8,inactive,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0,0
T02RT02PX,T02RT02PX,T02RT02PX,18,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.98,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.5,6
DR_bbmsaspmda2,DR_bbmsaspmda2,DR_bbmsaspmda2,112,Not Activated,AIX,AIX,FALSE,POWER8,inactive,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0,0
T02OS02PX,T02OS02PX,T02OS02PX,17,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.86,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,1,8
DR_bbmsaspmda1,DR_bbmsaspmda1,DR_bbmsaspmda1,111,Not Activated,AIX,AIX,FALSE,POWER8,inactive,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0,0
T02HT04PXTST,T02HT04PXTST,T02HT04PXTST,16,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.110,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.5,8
T02HT02PX,T02HT02PX,T02HT02PX,15,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.94,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,1,10
T02OS04PXTST,T02OS04PXTST,T02OS04PXTST,14,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.146,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.5,12
bpbopda1b,bpbopda1b,bpbopda1b,13,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.74.83,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.4,30
OT_botpwa2,OT_botpwa2,OT_botpwa2,12,Running,AIX,AIX 6.1,FALSE,POWER7,10.71.137.18,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.2,8
OT_botpda2per,OT_botpda2per,OT_botpda2per,11,Running,AIX,AIX 6.1,FALSE,POWER7,10.71.74.12,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.4,8
Alnova_bpopaa4,Alnova_bpopaa4,Alnova_bpopaa4,10,Running,AIX,AIX 6.1,FALSE,POWER7,10.64.249.85,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.4,12
Alnova_bpopaa2,Alnova_bpopaa2,Alnova_bpopaa2,9,Running,AIX,AIX 7.2,FALSE,POWER8,10.64.249.62,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.4,12
bbcpvio3b,bbcpvio3b,bbcpvio3b,102,Running,VIOS,VIOS 2.2.6.65,FALSE,POWER7,10.22.5.54,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.2,12
bbcpvio3a,bbcpvio3a,bbcpvio3a,101,Running,VIOS,VIOS 2.2.6.65,FALSE,POWER7,10.22.5.53,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.2,12
ITDS90X1,ITDS90X1,ITDS90X1,4,Running,AIX,AIX 7.1,TRUE,POWER8,10.71.129.74,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,1,6
bbcpvio2b,bbcpvio2b,bbcpvio2b,2,Running,VIOS,VIOS 2.2.6.65,FALSE,POWER7,10.22.5.50,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.2,12
bbcpvio2a,bbcpvio2a,bbcpvio2a,1,Running,VIOS,VIOS 2.2.6.65,FALSE,POWER7,10.22.5.49,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.2,12
SAP_bpipaa1,SAP_bpipaa1,SAP_bpipaa1,3,Running,AIX,AIX 6.1,FALSE,POWER7,10.64.68.75,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.5,24
becpda2per,becpda2per,becpda2per,40,Running,AIX,AIX 6.1,FALSE,POWER7,10.64.124.53,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,1,48
becpsa2per,becpsa2per,becpsa2per,41,Running,AIX,AIX 6.1,FALSE,POWER7,10.64.124.43,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.5,32
becpaa3,becpaa3,becpaa3,42,Running,AIX,AIX 6.1,FALSE,POWER7,10.70.68.17,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.5,32
beppaa3,beppaa3,beppaa3,43,Running,AIX,AIX 6.1,FALSE,POWER7,10.70.68.18,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,0.5,32
bbppaa4,bbppaa4,bbppaa4,6,Running,AIX,AIX 7.2,FALSE,POWER8,10.71.74.186,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,1,24
bbppda2b,bbppda2b,bbppda2b,7,Running,AIX,AIX 7.2,FALSE,POWER8,10.71.74.181,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,2,48
bswpda1fa,bswpda1fa,bswpda1fa,8,Running,AIX,AIX 7.2,FALSE,POWER8,10.71.66.5,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRD-E870-2,108325D,1.5,32
CTRLM_ada81d001,CTRLM_ada81d001,CTRLM_ada81d001,35,Running,AIX,AIX 7.2,FALSE,POWER8,10.71.74.93,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.2,6
Alnova_bpopaa3,Alnova_bpopaa3,Alnova_bpopaa3,33,Running,AIX,AIX 6.1,FALSE,POWER7,10.64.249.84,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.4,12
Alnova_bpopaa1,Alnova_bpopaa1,Alnova_bpopaa1,32,Running,AIX,AIX 7.2,FALSE,POWER8,10.64.249.61,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.4,12
bsfgpda2aa,bsfgpda2aa,bsfgpda2aa,31,Running,AIX,AIX 7.2,FALSE,POWER8,10.22.5.81,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,30
T01NM01PXPER1,T01NM01PXPER1,T01NM01PXPER1,30,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.89,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,6
t01tp01px,t01tp01px,t01tp01px,29,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.95,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,10
t01ht03pxtst,t01ht03pxtst,t01ht03pxtst,28,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.167,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,7
t01ht01px,t01ht01px,t01ht01px,27,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.93,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,1,10
bbmsaspgwa4,bbmsaspgwa4,bbmsaspgwa4,120,Running,AIX,AIX 7.1,FALSE,POWER8,10.22.6.48,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,1,64
t01rt11px,t01rt11px,t01rt11px,25,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.107,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,6
bbmsaspgwa3,bbmsaspgwa3,bbmsaspgwa3,119,Running,AIX,AIX 7.1,FALSE,POWER8,10.22.6.47,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,1,64
t01rt09px,t01rt09px,t01rt09px,24,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.105,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,6
bbmsaspgwa2,bbmsaspgwa2,bbmsaspgwa2,118,Running,AIX,AIX 7.1,FALSE,POWER8,10.22.6.46,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,1,64
bbmsaspgwa1,bbmsaspgwa1,bbmsaspgwa1,117,Running,AIX,AIX 7.1,FALSE,POWER8,10.22.6.45,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,1,64
bbmsaspgma1,bbmsaspgma1,bbmsaspgma1,116,Running,AIX,AIX 7.1,FALSE,POWER8,10.22.6.44,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,1,64
bbmsaspmta2,bbmsaspmta2,bbmsaspmta2,115,Running,AIX,AIX 7.1,FALSE,POWER8,10.22.6.43,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,1,64
T01OS03PXTST,T01OS03PXTST,T01OS03PXTST,20,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.109,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,6
bbmsaspmta1,bbmsaspmta1,bbmsaspmta1,114,Running,AIX,AIX 7.1,FALSE,POWER8,10.22.6.42,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,1,64
T01OS01PX,T01OS01PX,T01OS01PX,19,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.85,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,1,8
bbmsaspmda3,bbmsaspmda3,bbmsaspmda3,113,Running,AIX,AIX 7.1,FALSE,POWER8,10.22.6.41,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,1,32
T01RT07PX,T01RT07PX,T01RT07PX,18,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.103,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,6
bbmsaspmda2,bbmsaspmda2,bbmsaspmda2,112,Running,AIX,AIX 7.1,FALSE,POWER8,10.22.6.40,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,1,32
T01RT05PX,T01RT05PX,T01RT05PX,17,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.101,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,6
bbmsaspmda1,bbmsaspmda1,bbmsaspmda1,111,Running,AIX,AIX 7.1,FALSE,POWER8,10.22.6.39,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,1,32
T01RT03PX,T01RT03PX,T01RT03PX,16,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.99,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,6
T01RT01PX,T01RT01PX,T01RT01PX,15,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.129.97,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,6
bpbopda1a,bpbopda1a,bpbopda1a,13,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.74.82,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,1,30
OT_botpwa1,OT_botpwa1,OT_botpwa1,12,Running,AIX,AIX 6.1,FALSE,POWER7,10.71.137.17,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.2,8
OT_botpda1per,OT_botpda1per,OT_botpda1per,11,Running,AIX,AIX 6.1,FALSE,POWER7,10.71.74.11,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.4,8
bbmpvio3b,bbmpvio3b,bbmpvio3b,102,Running,VIOS,VIOS 2.2.6.65,FALSE,POWER7,10.22.5.52,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.2,12
bbmpvio3a,bbmpvio3a,bbmpvio3a,101,Running,VIOS,VIOS 2.2.6.65,FALSE,POWER7,10.22.5.51,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.2,12
ITDS45X1,ITDS45X1,ITDS45X1,4,Running,AIX,AIX 7.1,TRUE,POWER8,10.71.129.73,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,6
INM45X1,INM45X1,INM45X1,3,Running,AIX,AIX 7.3,TRUE,POWER8,10.71.129.48,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,2,6
bbmpvio2b,bbmpvio2b,bbmpvio2b,2,Running,VIOS,VIOS 2.2.6.65,FALSE,POWER7,10.22.5.48,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.2,12
bbmpvio2a,bbmpvio2a,bbmpvio2a,1,Running,VIOS,VIOS 2.2.6.65,FALSE,POWER7,10.22.5.47,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.2,12
SAP_bpsmaa1,SAP_bpsmaa1,SAP_bpsmaa1,10,Running,AIX,AIX 6.1,FALSE,POWER7,10.64.65.151,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,32
becpda1per,becpda1per,becpda1per,40,Running,AIX,AIX 6.1,FALSE,POWER7,10.64.124.52,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,1,48
becpsa1per,becpsa1per,becpsa1per,41,Running,AIX,AIX 6.1,FALSE,POWER7,10.64.124.42,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,32
beppaa2,beppaa2,beppaa2,43,Running,AIX,AIX 6.1,FALSE,POWER7,10.64.68.67,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,32
becpaa2,becpaa2,becpaa2,42,Running,AIX,AIX 6.1,FALSE,POWER7,10.64.68.66,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,32
beppaa4,beppaa4,beppaa4,44,Running,AIX,AIX 6.1,FALSE,POWER7,10.64.68.68,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,0.5,32
bbppaa3,bbppaa3,bbppaa3,5,Running,AIX,AIX 7.2,FALSE,POWER8,10.71.74.185,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,1,24
bbppda2a,bbppda2a,bbppda2a,7,Running,AIX,AIX 7.2,FALSE,POWER8,10.71.74.182,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,2,48
bswpda1ea,bswpda1ea,bswpda1ea,8,Running,AIX,AIX 7.2,FALSE,POWER8,10.71.66.3,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-MUL-PRD-E870-2,650E98D,1.5,32
beptaa3,beptaa3,beptaa3,26,Running,AIX,AIX 6.1,FALSE,POWER7,10.70.68.20,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,0.5,16
bectaa3,bectaa3,bectaa3,25,Running,AIX,AIX 6.1,FALSE,POWER7,10.70.68.19,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,0.5,32
bectsa2per,bectsa2per,bectsa2per,24,Running,AIX,AIX 6.1,FALSE,POWER7,10.64.124.47,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,0.5,24
bectda2per,bectda2per,bectda2per,23,Running,AIX,AIX 6.1,FALSE,POWER7,10.64.124.57,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,0.5,32
btsmaa1,btsmaa1,btsmaa1,22,Running,AIX,AIX 6.1,FALSE,POWER7,10.70.65.156,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,0.2,32
CTRLM_a59c0e001,CTRLM_a59c0e001,CTRLM_a59c0e001,21,Running,AIX,AIX 7.2,FALSE,POWER8,10.71.13.99,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,0.2,8
bpotaa2,bpotaa2,bpotaa2,20,Running,AIX,AIX 7.2,FALSE,POWER8,10.71.138.226,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,0.2,6
bpooaa2,bpooaa2,bpooaa2,19,Running,AIX,AIX 7.2,FALSE,POWER8,10.71.138.222,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,0.4,12
PB_bpbotda1b,PB_bpbotda1b,PB_bpbotda1b,18,Running,AIX,AIX 7.1,FALSE,POWER8,10.71.13.79,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,1,16
ADS_bbciga7,ADS_bbciga7,ADS_bbciga7,17,Running,AIX,AIX 6.1,FALSE,POWER7,10.64.68.100,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,1,160
ADS_bbcuga7,ADS_bbcuga7,ADS_bbcuga7,16,Running,AIX,AIX 6.1,FALSE,POWER7,10.71.13.234,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,1,160
ADS_bestaa15,ADS_bestaa15,ADS_bestaa15,15,Running,AIX,AIX 7.1,FALSE,POWER8,10.64.68.163,active,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,2,160
bbpnda2,bbpnda2,bbpnda2,14,Running,AIX,AIX 7.2,FALSE,POWER8,10.71.13.24,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,0.5,16
bbptda2b,bbptda2b,bbptda2b,13,Running,AIX,AIX 7.2,FALSE,POWER8,10.71.13.193,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,2,48
NIM_dbcnim05,NIM_dbcnim05,NIM_dbcnim05,12,Running,AIX,AIX,FALSE,POWER8,none,normal,normal,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,0.2,8
bbptaa4,bbptaa4,bbptaa4,11,Running,AIX,AIX 7.2,FALSE,POWER8,10.71.13.191,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,1,24
bswqda1fa,bswqda1fa,bswqda1fa,10,Running,AIX,AIX 7.2,FALSE,POWER8,10.71.13.22,active,default_profile,default_profile,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,FALSE,BOI-CAB-PRE-E870-2,061F107,1.5,32
